bias,fit_diagnostics,fit_groups,mae,method,n,n_shots,normalized_rmse,raw_rmse,ridge_alpha,ridge_validation_rmse,seed,source,test_groups,validation_groups
13.0416841506958,,"['1', '2', '3']",15.62768268585205,frozen_encoder_ensemble,281,3,0.0795560716253231,21.400583267211914,,,,femto,['5'],['4']
12.914652824401855,,"['1', '2', '3']",13.185395240783691,scratch_ensemble,281,3,0.06994010613310293,18.813888549804688,,,,femto,['5'],['4']
5.340639591217041,,"['1', '2', '3']",5.3681440353393555,ridge_ensemble,281,3,0.025154120860046612,6.766458511352539,,,,femto,['5'],['4']
-16.582748413085938,"{'best_validation_normalized_rmse': 0.14078810811042786, 'best_epoch': 29, 'epochs_ran': 44, 'frozen_encoder': False, 'model_initialization_seed': 1042}",['1'],17.191579818725586,transfer,281,1,0.08412689435880867,22.63013458251953,,,42,ims,['5'],['4']
28.523727416992188,"{'best_validation_normalized_rmse': 0.14053510129451752, 'best_epoch': 19, 'epochs_ran': 34, 'frozen_encoder': False, 'model_initialization_seed': 1123}",['1'],29.887094497680664,transfer,281,1,0.13247616849424226,35.63608932495117,,,123,ims,['5'],['4']
33.85381317138672,"{'best_validation_normalized_rmse': 0.1191134974360466, 'best_epoch': 17, 'epochs_ran': 32, 'frozen_encoder': False, 'model_initialization_seed': 1456}",['1'],35.214752197265625,transfer,281,1,0.15650925760375523,42.100990295410156,,,456,ims,['5'],['4']
-18.2390079498291,"{'best_validation_normalized_rmse': 0.16714711487293243, 'best_epoch': 28, 'epochs_ran': 43, 'frozen_encoder': False, 'model_initialization_seed': 3026}",['1'],18.341903686523438,transfer,281,1,0.08651378872669319,23.27220916748047,,,2026,ims,['5'],['4']
22.19367790222168,"{'best_validation_normalized_rmse': 0.07194976508617401, 'best_epoch': 27, 'epochs_ran': 42, 'frozen_encoder': False, 'model_initialization_seed': 4407}",['1'],24.918581008911133,transfer,281,1,0.12132901329976475,32.63750457763672,,,3407,ims,['5'],['4']
-10.15541934967041,"{'best_validation_normalized_rmse': 0.1326373815536499, 'best_epoch': 49, 'epochs_ran': 64, 'frozen_encoder': True, 'model_initialization_seed': 1042}",['1'],11.764769554138184,frozen_encoder,281,1,0.05773264590692343,15.530081748962402,,,42,ims,['5'],['4']
20.168291091918945,"{'best_validation_normalized_rmse': 0.11260198056697845, 'best_epoch': 35, 'epochs_ran': 50, 'frozen_encoder': True, 'model_initialization_seed': 1123}",['1'],22.26953125,frozen_encoder,281,1,0.09877277927327777,26.56987762451172,,,123,ims,['5'],['4']
22.256608963012695,"{'best_validation_normalized_rmse': 0.09912454336881638, 'best_epoch': 32, 'epochs_ran': 47, 'frozen_encoder': True, 'model_initialization_seed': 1456}",['1'],24.048988342285156,frozen_encoder,281,1,0.10776409163350953,28.988540649414062,,,456,ims,['5'],['4']
-25.426340103149414,"{'best_validation_normalized_rmse': 0.21067480742931366, 'best_epoch': 23, 'epochs_ran': 38, 'frozen_encoder': True, 'model_initialization_seed': 3026}",['1'],44.02475357055664,frozen_encoder,281,1,0.21849458545557185,58.77504348754883,,,2026,ims,['5'],['4']
3.622932195663452,"{'best_validation_normalized_rmse': 0.08402624726295471, 'best_epoch': 46, 'epochs_ran': 61, 'frozen_encoder': True, 'model_initialization_seed': 4407}",['1'],14.075754165649414,frozen_encoder,281,1,0.06625209510547964,17.821813583374023,,,3407,ims,['5'],['4']
-5.0150346755981445,"{'best_validation_normalized_rmse': 0.09188248962163925, 'best_epoch': 39, 'epochs_ran': 54, 'frozen_encoder': False, 'model_initialization_seed': 1042}",['1'],13.897613525390625,scratch,281,1,0.06357335512522871,17.101232528686523,,,42,ims,['5'],['4']
26.300086975097656,"{'best_validation_normalized_rmse': 0.16080668568611145, 'best_epoch': 23, 'epochs_ran': 38, 'frozen_encoder': False, 'model_initialization_seed': 1123}",['1'],27.53364372253418,scratch,281,1,0.1195303197243843,32.153656005859375,,,123,ims,['5'],['4']
26.150270462036133,"{'best_validation_normalized_rmse': 0.11753171682357788, 'best_epoch': 16, 'epochs_ran': 31, 'frozen_encoder': False, 'model_initialization_seed': 1456}",['1'],30.079736709594727,scratch,281,1,0.15547662330825976,41.823211669921875,,,456,ims,['5'],['4']
11.406424522399902,"{'best_validation_normalized_rmse': 0.0943676233291626, 'best_epoch': 44, 'epochs_ran': 59, 'frozen_encoder': False, 'model_initialization_seed': 3026}",['1'],15.476194381713867,scratch,281,1,0.06776241742102188,18.228090286254883,,,2026,ims,['5'],['4']
41.48355484008789,"{'best_validation_normalized_rmse': 0.08648241311311722, 'best_epoch': 22, 'epochs_ran': 37, 'frozen_encoder': False, 'model_initialization_seed': 4407}",['1'],41.48355484008789,scratch,281,1,0.18309230875348512,49.2518310546875,,,3407,ims,['5'],['4']
7.306710243225098,,['1'],7.306710243225098,ridge,281,1,0.03439119048278128,9.251230239868164,0.0001,1.0449960231781006,,ims,['5'],['4']
9.949892044067383,,['1'],13.574854850769043,transfer_ensemble,281,1,0.06895663747113877,18.549335479736328,,,,ims,['5'],['4']
2.093214511871338,,['1'],11.466948509216309,frozen_encoder_ensemble,281,1,0.05682202165454737,15.285123825073242,,,,ims,['5'],['4']
20.065061569213867,,['1'],20.912841796875,scratch_ensemble,281,1,0.10026169532293724,26.970396041870117,,,,ims,['5'],['4']
7.306710243225098,,['1'],7.306710243225098,ridge_ensemble,281,1,0.03439119048278128,9.251230239868164,,,,ims,['5'],['4']
4.207486629486084,"{'best_validation_normalized_rmse': 0.0669550821185112, 'best_epoch': 45, 'epochs_ran': 60, 'frozen_encoder': False, 'model_initialization_seed': 2042}","['1', '2']",12.208601951599121,transfer,281,2,0.05774361847944862,15.53303337097168,,,42,ims,['5'],['4']
11.98566722869873,"{'best_validation_normalized_rmse': 0.05737798660993576, 'best_epoch': 65, 'epochs_ran': 80, 'frozen_encoder': False, 'model_initialization_seed': 2123}","['1', '2']",14.359464645385742,transfer,281,2,0.0688255763851577,18.514080047607422,,,123,ims,['5'],['4']
6.414962291717529,"{'best_validation_normalized_rmse': 0.06976112723350525, 'best_epoch': 45, 'epochs_ran': 60, 'frozen_encoder': False, 'model_initialization_seed': 2456}","['1', '2']",13.749506950378418,transfer,281,2,0.06311642104365126,16.978317260742188,,,456,ims,['5'],['4']
18.885419845581055,"{'best_validation_normalized_rmse': 0.06278470903635025, 'best_epoch': 37, 'epochs_ran': 52, 'frozen_encoder': False, 'model_initialization_seed': 4026}","['1', '2']",19.64805793762207,transfer,281,2,0.09452755300528941,25.42791175842285,,,2026,ims,['5'],['4']
12.716678619384766,"{'best_validation_normalized_rmse': 0.06123524531722069, 'best_epoch': 65, 'epochs_ran': 80, 'frozen_encoder': False, 'model_initialization_seed': 5407}","['1', '2']",13.598579406738281,transfer,281,2,0.06309453262272377,16.972429275512695,,,3407,ims,['5'],['4']
6.005641937255859,"{'best_validation_normalized_rmse': 0.07227886468172073, 'best_epoch': 70, 'epochs_ran': 80, 'frozen_encoder': True, 'model_initialization_seed': 2042}","['1', '2']",11.7015380859375,frozen_encoder,281,2,0.05810351531301732,15.62984561920166,,,42,ims,['5'],['4']
9.599321365356445,"{'best_validation_normalized_rmse': 0.08011838793754578, 'best_epoch': 80, 'epochs_ran': 80, 'frozen_encoder': True, 'model_initialization_seed': 2123}","['1', '2']",13.722951889038086,frozen_encoder,281,2,0.06209883991227274,16.704587936401367,,,123,ims,['5'],['4']
10.685247421264648,"{'best_validation_normalized_rmse': 0.09133768826723099, 'best_epoch': 48, 'epochs_ran': 63, 'frozen_encoder': True, 'model_initialization_seed': 2456}","['1', '2']",18.96709632873535,frozen_encoder,281,2,0.08705658185880867,23.41822052001953,,,456,ims,['5'],['4']
15.882508277893066,"{'best_validation_normalized_rmse': 0.06144813448190689, 'best_epoch': 67, 'epochs_ran': 80, 'frozen_encoder': True, 'model_initialization_seed': 4026}","['1', '2']",16.961944580078125,frozen_encoder,281,2,0.08109430929985188,21.814369201660156,,,2026,ims,['5'],['4']
16.948604583740234,"{'best_validation_normalized_rmse': 0.08928657323122025, 'best_epoch': 40, 'epochs_ran': 55, 'frozen_encoder': True, 'model_initialization_seed': 5407}","['1', '2']",27.1040096282959,frozen_encoder,281,2,0.12374964433974936,33.28865432739258,,,3407,ims,['5'],['4']
4.494123935699463,"{'best_validation_normalized_rmse': 0.06726532429456711, 'best_epoch': 47, 'epochs_ran': 62, 'frozen_encoder': False, 'model_initialization_seed': 2042}","['1', '2']",12.491686820983887,scratch,281,2,0.05888434059114704,15.839887619018555,,,42,ims,['5'],['4']
12.04595947265625,"{'best_validation_normalized_rmse': 0.058975689113140106, 'best_epoch': 55, 'epochs_ran': 70, 'frozen_encoder': False, 'model_initialization_seed': 2123}","['1', '2']",15.149511337280273,scratch,281,2,0.06873463343510397,18.48961639404297,,,123,ims,['5'],['4']
10.065600395202637,"{'best_validation_normalized_rmse': 0.0774126797914505, 'best_epoch': 42, 'epochs_ran': 57, 'frozen_encoder': False, 'model_initialization_seed': 2456}","['1', '2']",13.650102615356445,scratch,281,2,0.061703954930642284,16.598363876342773,,,456,ims,['5'],['4']
16.577795028686523,"{'best_validation_normalized_rmse': 0.07509942352771759, 'best_epoch': 42, 'epochs_ran': 57, 'frozen_encoder': False, 'model_initialization_seed': 4026}","['1', '2']",18.638534545898438,scratch,281,2,0.08505509954402882,22.87982177734375,,,2026,ims,['5'],['4']
8.154692649841309,"{'best_validation_normalized_rmse': 0.06968270987272263, 'best_epoch': 62, 'epochs_ran': 77, 'frozen_encoder': False, 'model_initialization_seed': 5407}","['1', '2']",10.183629035949707,scratch,281,2,0.05598110071345333,15.058916091918945,,,3407,ims,['5'],['4']
6.265874862670898,,"['1', '2']",6.549773216247559,ridge,281,2,0.03235068906195545,8.702335357666016,0.01,0.9851158261299133,,ims,['5'],['4']
10.84204387664795,,"['1', '2']",12.380904197692871,transfer_ensemble,281,2,0.06490484046226984,17.459402084350586,,,,ims,['5'],['4']
11.824264526367188,,"['1', '2']",15.91196346282959,frozen_encoder_ensemble,281,2,0.07806859495028244,21.000452041625977,,,,ims,['5'],['4']
10.267633438110352,,"['1', '2']",11.689385414123535,scratch_ensemble,281,2,0.06068964961736176,16.325515747070312,,,,ims,['5'],['4']
6.265874862670898,,"['1', '2']",6.549773216247559,ridge_ensemble,281,2,0.03235068906195545,8.702335357666016,,,,ims,['5'],['4']
13.673284530639648,"{'best_validation_normalized_rmse': 0.06234218180179596, 'best_epoch': 33, 'epochs_ran': 48, 'frozen_encoder': False, 'model_initialization_seed': 3042}","['1', '2', '3']",15.272534370422363,transfer,281,3,0.06680931743636007,17.97170639038086,,,42,ims,['5'],['4']
12.882170677185059,"{'best_validation_normalized_rmse': 0.0699998289346695, 'best_epoch': 34, 'epochs_ran': 49, 'frozen_encoder': False, 'model_initialization_seed': 3123}","['1', '2', '3']",14.34249496459961,transfer,281,3,0.07526011981042344,20.244972229003906,,,123,ims,['5'],['4']
10.817152976989746,"{'best_validation_normalized_rmse': 0.05186092108488083, 'best_epoch': 44, 'epochs_ran': 59, 'frozen_encoder': False, 'model_initialization_seed': 3456}","['1', '2', '3']",13.400322914123535,transfer,281,3,0.06758425404148032,18.180164337158203,,,456,ims,['5'],['4']
11.832442283630371,"{'best_validation_normalized_rmse': 0.06557236611843109, 'best_epoch': 38, 'epochs_ran': 53, 'frozen_encoder': False, 'model_initialization_seed': 5026}","['1', '2', '3']",13.583993911743164,transfer,281,3,0.06548876567400964,17.616477966308594,,,2026,ims,['5'],['4']
13.593732833862305,"{'best_validation_normalized_rmse': 0.05845604091882706, 'best_epoch': 37, 'epochs_ran': 52, 'frozen_encoder': False, 'model_initialization_seed': 6407}","['1', '2', '3']",16.025297164916992,transfer,281,3,0.07489621329041662,20.14708137512207,,,3407,ims,['5'],['4']
15.888689041137695,"{'best_validation_normalized_rmse': 0.06431593000888824, 'best_epoch': 39, 'epochs_ran': 54, 'frozen_encoder': True, 'model_initialization_seed': 3042}","['1', '2', '3']",17.74119758605957,frozen_encoder,281,3,0.08101468990283385,21.792951583862305,,,42,ims,['5'],['4']
10.38219928741455,"{'best_validation_normalized_rmse': 0.09060350060462952, 'best_epoch': 38, 'epochs_ran': 53, 'frozen_encoder': True, 'model_initialization_seed': 3123}","['1', '2', '3']",22.41597557067871,frozen_encoder,281,3,0.0998826505526291,26.868432998657227,,,123,ims,['5'],['4']
13.443391799926758,"{'best_validation_normalized_rmse': 0.0624396875500679, 'best_epoch': 46, 'epochs_ran': 61, 'frozen_encoder': True, 'model_initialization_seed': 3456}","['1', '2', '3']",21.827392578125,frozen_encoder,281,3,0.09996507779373112,26.890605926513672,,,456,ims,['5'],['4']
